Date,Open,High,Low,Close,Adj Close,Volume
2013-01-31,7385.870117,7417.950195,7343.810059,7390.859863,7390.859863,44836000.0
2013-02-01,7383.669922,7440.870117,7382.240234,7420.350098,7420.350098,43072200.0
2013-02-04,7427.560059,7445.899902,7362.310059,7362.720215,7362.720215,44759200.0
2013-02-05,7344.660156,7423.060059,7344.660156,7404.629883,7404.629883,45639800.0
2013-02-06,7398.419922,7465.509766,7387.629883,7433.470215,7433.470215,47583900.0
2013-02-07,7408.0,7427.410156,7336.759766,7337.049805,7337.049805,44262500.0
2013-02-08,7357.609863,7406.27002,7354.560059,7395.970215,7395.970215,36027400.0
2013-02-11,7406.629883,7429.430176,7392.290039,7407.600098,7407.600098,31542000.0
2013-02-12,7425.709961,7433.97998,7394.839844,7427.060059,7427.060059,34981400.0
2013-02-13,7442.689941,7497.669922,7439.910156,7482.220215,7482.220215,38449200.0
2013-02-14,7465.259766,7488.419922,7439.319824,7482.200195,7482.200195,58537100.0
2013-02-15,7504.600098,7524.879883,7487.799805,7500.569824,7500.569824,82687600.0
2013-02-18,7493.25,7504.390137,7476.569824,7497.22998,7497.22998,22085900.0
2013-02-19,7493.02002,7579.5,7491.080078,7579.5,7579.5,31856100.0
2013-02-20,7571.209961,7635.120117,7567.100098,7626.009766,7626.009766,39613500.0
2013-02-21,7609.029785,7616.259766,7505.709961,7505.709961,7505.709961,56397800.0
2013-02-22,7512.040039,7563.689941,7510.569824,7554.379883,7554.379883,35819900.0
2013-02-25,7577.339844,7611.160156,7568.709961,7594.350098,7594.350098,50835400.0
2013-02-26,7445.799805,7499.560059,7439.819824,7449.97998,7449.97998,70222500.0
2013-02-27,7482.080078,7491.899902,7423.620117,7484.990234,7484.990234,42680300.0
2013-02-28,7510.049805,7598.470215,7505.009766,7593.669922,7593.669922,50992500.0
2013-03-01,7577.990234,7619.069824,7548.72998,7601.990234,7601.990234,59140600.0
2013-03-04,7584.459961,7596.990234,7571.0,7590.52002,7590.52002,40582700.0
2013-03-05,7629.700195,7729.430176,7629.129883,7718.459961,7718.459961,58325300.0
2013-03-06,7719.790039,7748.689941,7689.209961,7698.720215,7698.720215,42659600.0
2013-03-07,7700.399902,7720.509766,7682.299805,7708.959961,7708.959961,39239600.0
2013-03-08,7730.279785,7776.0,7722.379883,7744.839844,7744.839844,48963800.0
2013-03-11,7732.580078,7760.220215,7720.419922,7758.649902,7758.649902,32285700.0
2013-03-12,7749.22998,7806.609863,7746.509766,7802.930176,7802.930176,33533700.0
2013-03-13,7799.379883,7801.600098,7758.120117,7780.879883,7780.879883,45629100.0
2013-03-14,7806.810059,7845.339844,7802.140137,7842.850098,7842.850098,54475900.0
2013-03-15,7859.509766,7874.209961,7829.569824,7864.390137,7864.390137,100919400.0
2013-03-18,7774.419922,7842.410156,7770.350098,7830.370117,7830.370117,43299100.0
2013-03-19,7814.259766,7842.589844,7777.830078,7789.600098,7789.600098,45685000.0
2013-03-20,7820.310059,7862.640137,7813.959961,7847.700195,7847.700195,40122500.0
2013-03-21,7855.350098,7858.439941,7757.089844,7762.299805,7762.299805,37483100.0
2013-03-22,7752.029785,7777.910156,7720.819824,7744.330078,7744.330078,36291600.0
2013-03-25,7787.819824,7812.399902,7750.100098,7758.220215,7758.220215,39815200.0
2013-03-26,7766.200195,7807.350098,7741.209961,7800.049805,7800.049805,34771900.0
2013-03-27,7817.529785,7821.660156,7724.109863,7780.169922,7780.169922,38777800.0
2013-03-28,7790.959961,7840.97998,7781.089844,7813.669922,7813.669922,34972300.0
2013-04-02,7801.169922,7913.72998,7800.379883,7899.299805,7899.299805,42877800.0
2013-04-03,7900.290039,7946.859863,7869.509766,7875.100098,7875.100098,38925600.0
2013-04-04,7890.129883,7892.950195,7753.0,7762.649902,7762.649902,42227700.0
2013-04-05,7767.290039,7769.060059,7596.930176,7641.109863,7641.109863,51858900.0
2013-04-08,7648.350098,7710.620117,7640.220215,7691.839844,7691.839844,38307500.0
2013-04-09,7725.089844,7731.27002,7638.669922,7653.950195,7653.950195,46334200.0
2013-04-10,7671.529785,7783.189941,7670.189941,7771.370117,7771.370117,44073500.0
2013-04-11,7770.970215,7825.370117,7767.410156,7815.279785,7815.279785,40505100.0
2013-04-12,7800.439941,7813.959961,7734.629883,7760.600098,7760.600098,47098400.0
2013-04-15,7744.180176,7764.879883,7682.319824,7754.72998,7754.72998,43868900.0
2013-04-16,7724.149902,7758.089844,7652.399902,7717.600098,7717.600098,47997600.0
2013-04-17,7747.339844,7754.069824,7516.549805,7533.810059,7533.810059,60314400.0
2013-04-18,7511.279785,7614.319824,7482.919922,7578.970215,7578.970215,60200600.0
2013-04-19,7610.220215,7645.529785,7573.140137,7618.759766,7618.759766,53885600.0
2013-04-22,7666.060059,7680.589844,7602.100098,7609.100098,7609.100098,55932800.0
2013-04-23,7646.77002,7806.189941,7645.899902,7802.47998,7802.47998,63115600.0
2013-04-24,7823.879883,7865.330078,7810.689941,7859.629883,7859.629883,51625400.0
2013-04-25,7859.669922,7916.060059,7807.669922,7901.240234,7901.240234,46492400.0
2013-04-26,7875.339844,7882.25,7841.359863,7856.319824,7856.319824,32570900.0
2013-04-29,7870.609863,7922.899902,7868.569824,7901.72998,7901.72998,31218700.0
2013-04-30,7943.810059,7955.390137,7874.149902,7906.209961,7906.209961,79207200.0
2013-05-02,7867.72998,7902.950195,7850.859863,7902.209961,7902.209961,47247500.0
2013-05-03,7904.339844,7967.779785,7871.839844,7937.609863,7937.609863,39842100.0
2013-05-06,7926.009766,7943.27002,7907.189941,7927.339844,7927.339844,20069700.0
2013-05-07,7941.100098,8002.169922,7933.22998,7977.540039,7977.540039,39257900.0
2013-05-08,7986.279785,8102.839844,7983.919922,8093.02002,8093.02002,48867800.0
2013-05-10,8109.52002,8181.52002,8105.080078,8177.850098,8177.850098,51707900.0
2013-05-13,8175.299805,8181.259766,8108.22998,8147.680176,8147.680176,42940400.0
2013-05-14,8171.700195,8193.129883,8125.790039,8187.75,8187.75,38798800.0
2013-05-15,8216.379883,8325.900391,8210.769531,8313.080078,8313.080078,45985800.0
2013-05-16,8314.040039,8344.950195,8248.139648,8256.150391,8256.150391,42150700.0
2013-05-17,8252.339844,8281.860352,8200.910156,8280.25,8280.25,51070300.0
2013-05-21,8279.900391,8318.419922,8222.419922,8318.419922,8318.419922,51867100.0
2013-05-22,8341.669922,8411.299805,8297.830078,8407.610352,8407.610352,54863300.0
2013-05-23,8245.620117,8263.219727,8137.689941,8168.52002,8168.52002,63924300.0
2013-05-24,8205.19043,8236.75,8137.330078,8168.779785,8168.779785,44723700.0
2013-05-27,8177.990234,8190.430176,8137.450195,8163.049805,8163.049805,21546600.0
2013-05-28,8213.0,8240.200195,8207.410156,8221.219727,8221.219727,44228600.0
2013-05-29,8206.44043,8208.540039,8024.310059,8028.640137,8028.640137,51110000.0
2013-05-30,7996.22998,8065.890137,7986.600098,8021.569824,8021.569824,39736500.0
2013-05-31,8027.549805,8031.339844,7913.02002,7947.009766,7947.009766,67018900.0
2013-06-03,7816.459961,7895.589844,7780.97998,7780.97998,7780.97998,52924900.0
2013-06-04,7802.689941,7914.200195,7798.649902,7875.680176,7875.680176,42103900.0
2013-06-05,7824.600098,7879.399902,7731.160156,7747.839844,7747.839844,46182700.0
2013-06-06,7725.370117,7760.0,7622.740234,7622.740234,7622.740234,48648300.0
2013-06-07,7624.310059,7790.049805,7599.529785,7784.839844,7784.839844,55573300.0
2013-06-10,7758.799805,7835.049805,7754.069824,7790.549805,7790.549805,29220200.0
2013-06-11,7751.189941,7755.140137,7618.410156,7673.009766,7673.009766,47786000.0
2013-06-12,7658.279785,7735.140137,7652.049805,7656.830078,7656.830078,39689100.0
2013-06-13,7546.100098,7636.069824,7525.509766,7627.529785,7627.529785,48575300.0
2013-06-14,7655.009766,7678.069824,7617.72998,7635.959961,7635.959961,35198700.0
2013-06-17,7685.459961,7759.859863,7677.22998,7729.709961,7729.709961,37308100.0
2013-06-18,7719.419922,7737.540039,7695.080078,7699.740234,7699.740234,33518900.0
2013-06-19,7714.669922,7751.569824,7661.290039,7731.819824,7731.819824,35311500.0
2013-06-20,7653.259766,7682.040039,7488.830078,7496.049805,7496.049805,62382900.0
2013-06-21,7475.049805,7607.640137,7421.060059,7421.060059,7421.060059,102259500.0
2013-06-24,7361.240234,7395.109863,7247.25,7249.470215,7249.470215,58831100.0
2013-06-25,7296.959961,7404.910156,7275.930176,7397.390137,7397.390137,48318900.0
2013-06-26,7399.580078,7573.419922,7391.759766,7553.890137,7553.890137,43451200.0
2013-06-27,7597.540039,7718.450195,7561.490234,7671.700195,7671.700195,40057500.0
2013-06-28,7685.330078,7713.709961,7620.399902,7683.040039,7683.040039,42427200.0
2013-07-01,7716.879883,7760.580078,7677.569824,7741.069824,7741.069824,32285300.0
2013-07-02,7731.970215,7746.830078,7651.509766,7732.620117,7732.620117,32513600.0
2013-07-03,7686.419922,7692.720215,7609.97998,7675.290039,7675.290039,39342400.0
2013-07-04,7707.799805,7846.540039,7707.799805,7831.589844,7831.589844,35915600.0
2013-07-05,7843.879883,7879.819824,7774.390137,7781.97998,7781.97998,31795000.0
2013-07-08,7857.939941,7893.819824,7843.330078,7863.47998,7863.47998,25540500.0
2013-07-09,7916.899902,7956.370117,7905.910156,7944.189941,7944.189941,32607800.0
2013-07-10,7942.560059,7982.629883,7920.890137,7971.620117,7971.620117,26105200.0
2013-07-11,8013.319824,8039.410156,7979.669922,7986.399902,7986.399902,33218700.0
2013-07-12,8020.709961,8041.25,7982.279785,7983.180176,7983.180176,26411400.0
2013-07-15,7999.52002,8031.5,7992.910156,7999.149902,7999.149902,21943500.0
2013-07-16,8015.549805,8019.25,7924.22998,7932.790039,7932.790039,25280200.0
2013-07-17,7953.899902,7959.069824,7853.509766,7928.149902,7928.149902,35640100.0
2013-07-18,7911.669922,7956.709961,7909.490234,7929.009766,7929.009766,33760900.0
2013-07-19,7919.879883,7928.120117,7880.77002,7928.120117,7928.120117,37218300.0
2013-07-22,7950.0,7967.890137,7916.859863,7927.450195,7927.450195,46284300.0
2013-07-23,7942.709961,7947.279785,7874.350098,7896.259766,7896.259766,30144100.0
2013-07-24,7903.359863,7979.490234,7898.600098,7923.069824,7923.069824,33120700.0
2013-07-25,7932.359863,7932.359863,7836.22998,7865.379883,7865.379883,41566400.0
2013-07-26,7877.220215,7881.740234,7776.990234,7796.839844,7796.839844,30689500.0
2013-07-29,7803.700195,7843.990234,7793.620117,7814.109863,7814.109863,25249700.0
2013-07-30,7805.790039,7834.299805,7775.390137,7810.169922,7810.169922,32318000.0
2013-07-31,7778.939941,7840.799805,7760.509766,7820.430176,7820.430176,34489400.0
2013-08-02,7945.410156,7974.359863,7914.419922,7963.930176,7963.930176,47201900.0
2013-08-05,7973.5,7999.02002,7963.060059,7979.399902,7979.399902,24076700.0
2013-08-06,7982.370117,8080.310059,7981.529785,7996.790039,7996.790039,43802600.0
2013-08-07,7977.109863,8023.600098,7964.700195,7976.279785,7976.279785,29167200.0
2013-08-08,7962.240234,7974.890137,7926.140137,7955.290039,7955.290039,35689100.0
2013-08-09,7979.060059,7994.200195,7954.450195,7977.339844,7977.339844,34686500.0
2013-08-12,7991.129883,8013.77002,7968.399902,8000.600098,8000.600098,23003600.0
2013-08-13,8010.589844,8045.029785,8004.25,8036.439941,8036.439941,31036300.0
2013-08-14,8055.609863,8093.330078,8045.709961,8078.259766,8078.259766,30811800.0
2013-08-15,8062.850098,8065.299805,7954.02002,7982.430176,7982.430176,28712100.0
2013-08-16,7972.399902,7987.649902,7919.319824,7961.310059,7961.310059,35710100.0
2013-08-19,7951.399902,7977.819824,7920.390137,7939.419922,7939.419922,27283000.0
2013-08-20,7879.459961,7949.870117,7874.859863,7935.890137,7935.890137,38637400.0
2013-08-21,7944.430176,7949.569824,7887.140137,7887.140137,7887.140137,28041800.0
2013-08-22,7884.72998,8006.290039,7882.75,7988.600098,7988.600098,30512700.0
2013-08-23,7983.330078,8014.589844,7949.149902,8006.899902,8006.899902,24829800.0
2013-08-26,7998.430176,8036.509766,7996.040039,8022.200195,8022.200195,15541300.0
2013-08-27,7978.189941,8004.089844,7874.669922,7886.069824,7886.069824,38882400.0
2013-08-28,7839.680176,7885.02002,7740.600098,7776.009766,7776.009766,41895100.0
2013-08-29,7791.609863,7797.169922,7724.25,7763.549805,7763.549805,36022600.0
2013-08-30,7792.330078,7799.589844,7710.839844,7745.970215,7745.970215,38560700.0
2013-09-02,7820.0,7900.049805,7818.319824,7891.620117,7891.620117,29821300.0
2013-09-03,7923.450195,7924.439941,7855.399902,7866.22998,7866.22998,30652400.0
2013-09-04,7901.209961,7904.910156,7821.100098,7880.649902,7880.649902,32757500.0
2013-09-05,7903.77002,7941.02002,7853.470215,7932.290039,7932.290039,34643300.0
2013-09-06,7935.899902,7964.240234,7875.950195,7950.779785,7950.779785,35714500.0
2013-09-09,7967.529785,7969.97998,7898.350098,7935.759766,7935.759766,28002500.0
2013-09-10,7973.439941,8045.569824,7972.049805,8039.180176,8039.180176,42580900.0
2013-09-11,8047.410156,8066.100098,8026.859863,8051.310059,8051.310059,28643600.0
2013-09-12,8059.75,8066.709961,8010.759766,8033.450195,8033.450195,31701000.0
2013-09-13,8014.649902,8038.310059,7999.819824,8038.310059,8038.310059,44213500.0
2013-09-16,8083.220215,8091.950195,8019.189941,8029.379883,8029.379883,34468600.0
2013-09-17,8022.350098,8028.149902,7984.580078,8014.470215,8014.470215,31343700.0
2013-09-18,8024.279785,8056.25,8011.649902,8052.569824,8052.569824,29808600.0
2013-09-19,8129.22998,8144.529785,8079.310059,8092.290039,8092.290039,51676700.0
2013-09-20,8118.640137,8133.680176,8099.419922,8105.390137,8105.390137,62260900.0
2013-09-23,8113.330078,8128.5,8044.720215,8057.040039,8057.040039,27243300.0
2013-09-24,8070.259766,8090.97998,8019.990234,8047.02002,8047.02002,28505900.0
2013-09-25,8050.879883,8080.810059,8022.129883,8055.22998,8055.22998,27397600.0
2013-09-26,8056.359863,8081.910156,8015.02002,8061.359863,8061.359863,22807400.0
2013-09-27,8061.120117,8078.379883,8022.850098,8055.0,8055.0,25589400.0
2013-09-30,8000.879883,8025.580078,7988.52002,8022.600098,8022.600098,34776700.0
2013-10-01,8020.899902,8060.319824,8017.939941,8059.009766,8059.009766,38159400.0
2013-10-02,8032.310059,8037.779785,7924.859863,7964.439941,7964.439941,31464200.0
2013-10-03,8002.240234,8005.259766,7930.839844,7942.5,7942.5,23575600.0
2013-10-04,7934.459961,7953.709961,7883.629883,7943.709961,7943.709961,25545000.0
2013-10-07,7898.75,7909.830078,7856.450195,7887.859863,7887.859863,30618500.0
2013-10-08,7871.419922,7894.080078,7823.47998,7828.240234,7828.240234,32289700.0
2013-10-09,7793.109863,7808.950195,7747.419922,7755.259766,7755.259766,38826200.0
2013-10-10,7776.830078,7870.620117,7766.490234,7851.080078,7851.080078,35852000.0
2013-10-11,7897.27002,7937.25,7864.899902,7936.080078,7936.080078,31288600.0
2013-10-14,7917.560059,7942.330078,7895.149902,7928.490234,7928.490234,23200300.0
2013-10-15,7974.72998,8023.52002,7970.120117,7984.350098,7984.350098,35387400.0
2013-10-16,7946.5,7995.220215,7902.180176,7981.870117,7981.870117,32537500.0
2013-10-17,8004.209961,8056.470215,7995.060059,8032.399902,8032.399902,34538500.0
2013-10-18,8080.22998,8086.160156,8032.129883,8084.649902,8084.649902,48530800.0
2013-10-21,8111.419922,8128.459961,8077.209961,8124.080078,8124.080078,32150000.0
2013-10-22,8128.700195,8245.830078,8115.560059,8214.759766,8214.759766,42782500.0
2013-10-23,8205.580078,8222.0,8175.77002,8214.55957,8214.55957,30020700.0
2013-10-24,8230.889648,8242.700195,8192.830078,8233.150391,8233.150391,47675100.0
2013-10-25,8215.459961,8274.700195,8200.030273,8249.30957,8249.30957,39902900.0
2013-10-28,8268.019531,8294.110352,8258.719727,8291.099609,8291.099609,32049900.0
2013-10-29,8261.110352,8289.55957,8224.0,8237.030273,8237.030273,74032800.0
2013-10-30,8255.610352,8278.589844,8206.339844,8228.370117,8228.370117,53907400.0
2013-10-31,8217.280273,8251.509766,8212.410156,8234.290039,8234.290039,48818500.0
2013-11-01,8235.259766,8246.629883,8177.459961,8221.799805,8221.799805,36686000.0
2013-11-04,8253.240234,8258.530273,8185.689941,8185.689941,8185.689941,79128500.0
2013-11-05,8210.870117,8221.740234,8125.919922,8149.310059,8149.310059,57857100.0
2013-11-06,8180.919922,8253.929688,8178.120117,8224.580078,8224.580078,51183700.0
2013-11-07,8225.05957,8295.950195,8214.740234,8229.660156,8229.660156,52641300.0
2013-11-08,8204.049805,8250.379883,8172.0,8240.919922,8240.919922,38763400.0
2013-11-11,8289.259766,8301.490234,8260.269531,8280.200195,8280.200195,34287000.0
2013-11-12,8255.259766,8299.360352,8248.379883,8261.30957,8261.30957,33537800.0
2013-11-13,8250.44043,8262.830078,8195.139648,8234.719727,8234.719727,36590300.0
2013-11-14,8311.669922,8312.099609,8268.799805,8304.969727,8304.969727,35778600.0
2013-11-15,8325.110352,8328.620117,8295.30957,8327.30957,8327.30957,33331800.0
2013-11-18,8322.339844,8365.650391,8306.360352,8351.379883,8351.379883,33527100.0
2013-11-19,8316.530273,8329.839844,8285.19043,8300.120117,8300.120117,28532000.0
2013-11-20,8277.589844,8315.360352,8249.919922,8281.209961,8281.209961,34793300.0
2013-11-21,8234.790039,8304.589844,8230.040039,8268.69043,8268.69043,35983700.0
2013-11-22,8315.540039,8342.530273,8246.55957,8250.429688,8250.429688,37144000.0
2013-11-25,8278.349609,8323.660156,8272.009766,8304.049805,8304.049805,29464700.0
2013-11-26,8281.320313,8297.709961,8238.919922,8238.919922,8238.919922,31634300.0
2013-11-27,8251.719727,8271.610352,8224.589844,8245.679688,8245.679688,30495400.0
2013-11-28,8244.280273,8266.790039,8233.839844,8257.610352,8257.610352,38725700.0
2013-11-29,8247.540039,8284.919922,8245.580078,8264.200195,8264.200195,28807800.0
2013-12-02,8263.599609,8287.389648,8230.179688,8257.320313,8257.320313,29312600.0
2013-12-03,8246.169922,8252.259766,8104.700195,8109.890137,8109.890137,41999900.0
2013-12-04,8075.740234,8115.75,8024.629883,8045.540039,8045.540039,43034400.0
2013-12-05,8012.649902,8080.669922,8008.839844,8025.589844,8025.589844,37171900.0
2013-12-06,8047.910156,8079.080078,8010.009766,8066.069824,8066.069824,39969100.0
2013-12-09,8075.629883,8078.509766,8033.959961,8056.330078,8056.330078,35910600.0
2013-12-10,8028.029785,8048.47998,7966.470215,7971.839844,7971.839844,37944900.0
2013-12-11,7935.779785,8016.319824,7935.779785,7956.319824,7956.319824,33400400.0
2013-12-12,7931.629883,7942.939941,7849.47998,7849.620117,7849.620117,44434600.0
2013-12-13,7848.180176,7870.649902,7815.399902,7828.910156,7828.910156,33672100.0
2013-12-16,7809.109863,7902.830078,7766.740234,7856.27002,7856.27002,41297000.0
2013-12-17,7857.490234,7889.899902,7830.97998,7830.97998,7830.97998,41601300.0
2013-12-18,7887.109863,7912.169922,7868.879883,7881.259766,7881.259766,52538800.0
2013-12-19,7970.899902,8013.620117,7960.140137,8001.189941,8001.189941,54827400.0
2013-12-20,8086.410156,8089.129883,8052.0,8081.350098,8081.350098,90332600.0
2013-12-23,8084.589844,8107.899902,8060.390137,8107.100098,8107.100098,20293000.0
2013-12-27,8174.209961,8221.900391,8170.75,8221.900391,8221.900391,24421500.0
2013-12-30,8215.209961,8215.730469,8169.370117,8202.980469,8202.980469,24526500.0
2014-01-03,8178.919922,8274.660156,8168.140137,8270.459961,8270.459961,36809300.0
2014-01-06,8262.650391,8285.120117,8232.490234,8272.230469,8272.230469,41719700.0
2014-01-07,8290.959961,8346.25,8267.799805,8319.400391,8319.400391,44805100.0
2014-01-08,8340.089844,8352.820313,8310.240234,8352.820313,8352.820313,53335900.0
2014-01-09,8341.200195,8362.799805,8283.480469,8295.900391,8295.900391,46594300.0
2014-01-10,8363.839844,8401.129883,8349.80957,8365.120117,8365.120117,47850900.0
2014-01-13,8397.080078,8420.780273,8371.150391,8412.889648,8412.889648,49283900.0
2014-01-14,8333.05957,8388.5,8324.929688,8384.650391,8384.650391,40357300.0
2014-01-15,8409.299805,8433.929688,8385.700195,8423.419922,8423.419922,46225200.0
2014-01-16,8422.589844,8464.980469,8416.730469,8450.669922,8450.669922,50906300.0
2014-01-17,8473.870117,8485.959961,8457.139648,8478.889648,8478.889648,77620300.0
2014-01-20,8472.400391,8500.94043,8464.860352,8480.950195,8480.950195,36496800.0
2014-01-21,8478.870117,8544.120117,8472.929688,8486.370117,8486.370117,53125500.0
2014-01-22,8488.540039,8505.280273,8429.179688,8466.700195,8466.700195,53960200.0
2014-01-23,8447.540039,8501.879883,8383.389648,8404.980469,8404.980469,50613200.0
2014-01-24,8375.469727,8380.679688,8198.099609,8201.5,8201.5,63513200.0
2014-01-27,8179.25,8182.140137,8105.560059,8132.160156,8132.160156,56592700.0
2014-01-28,8131.870117,8222.740234,8130.689941,8186.620117,8186.620117,54656100.0
2014-01-29,8230.339844,8249.040039,8080.470215,8135.810059,8135.810059,58437300.0
2014-01-30,8070.740234,8209.099609,8067.279785,8204.959961,8204.959961,41545100.0
2014-01-31,8184.640137,8198.669922,8084.830078,8191.330078,8191.330078,54821000.0
2014-02-03,8201.94043,8244.540039,8096.029785,8107.02002,8107.02002,52324400.0
2014-02-04,8076.169922,8121.890137,8053.740234,8092.529785,8092.529785,76066100.0
2014-02-05,8096.819824,8137.410156,8078.810059,8112.959961,8112.959961,51500600.0
2014-02-06,8133.410156,8236.290039,8110.970215,8218.44043,8218.44043,59826700.0
2014-02-07,8250.879883,8318.599609,8229.429688,8318.599609,8318.599609,49448100.0
2014-02-10,8356.519531,8359.780273,8306.200195,8324.849609,8324.849609,37364200.0
2014-02-11,8338.040039,8361.519531,8316.05957,8361.519531,8361.519531,44785600.0
2014-02-12,8401.620117,8436.469727,8382.519531,8402.410156,8402.410156,46712400.0
2014-02-13,8356.080078,8391.179688,8325.349609,8383.900391,8383.900391,49105900.0
2014-02-14,8379.540039,8422.19043,8359.429688,8417.580078,8417.580078,36759000.0
2014-02-17,8426.629883,8453.099609,8408.780273,8415.669922,8415.669922,25975200.0
2014-02-18,8421.990234,8427.919922,8375.219727,8419.919922,8419.919922,38279500.0
2014-02-19,8385.25,8412.959961,8368.240234,8410.629883,8410.629883,31332100.0
2014-02-20,8337.839844,8384.299805,8332.269531,8383.25,8383.25,34444200.0
2014-02-21,8418.519531,8431.780273,8392.299805,8431.780273,8431.780273,67523800.0
2014-02-24,8414.540039,8485.480469,8402.759766,8485.480469,8485.480469,30425200.0
2014-02-25,8461.55957,8506.290039,8450.969727,8506.290039,8506.290039,32218800.0
2014-02-26,8506.580078,8533.200195,8453.620117,8532.990234,8532.990234,47390600.0
2014-02-27,8486.509766,8488.519531,8430.769531,8470.900391,8470.900391,46189500.0
2014-02-28,8489.740234,8519.389648,8450.759766,8475.330078,8475.330078,44376600.0
2014-03-03,8372.30957,8383.540039,8278.839844,8281.009766,8281.009766,53432200.0
2014-03-04,8353.049805,8446.44043,8349.429688,8445.219727,8445.219727,45507800.0
2014-03-05,8434.780273,8474.290039,8421.480469,8459.610352,8459.610352,39211900.0
2014-03-06,8463.089844,8499.570313,8461.599609,8484.209961,8484.209961,37301500.0
2014-03-07,8489.429688,8494.549805,8378.150391,8378.580078,8378.580078,41722700.0
2014-03-10,8363.169922,8404.330078,8329.009766,8367.549805,8367.549805,33211600.0
2014-03-11,8391.580078,8411.05957,8352.240234,8359.509766,8359.509766,29044500.0
2014-03-12,8352.950195,8368.650391,8275.580078,8310.360352,8310.360352,43767100.0
2014-03-13,8306.490234,8324.730469,8205.900391,8205.900391,8205.900391,49787600.0
2014-03-14,8163.109863,8186.009766,8092.720215,8114.02002,8114.02002,69544300.0
2014-03-17,8093.790039,8187.149902,8090.740234,8161.779785,8161.779785,41514700.0
2014-03-18,8167.810059,8286.370117,8143.450195,8240.070313,8240.070313,47187100.0
2014-03-19,8247.330078,8264.80957,8226.549805,8226.549805,8226.549805,43479100.0
2014-03-20,8204.980469,8261.69043,8174.689941,8261.69043,8261.69043,43907200.0
2014-03-21,8283.530273,8329.589844,8277.040039,8289.759766,8289.759766,109515700.0
2014-03-24,8300.620117,8302.339844,8173.279785,8198.019531,8198.019531,39712700.0
2014-03-25,8212.349609,8314.75,8207.269531,8299.19043,8299.19043,38008500.0
2014-03-26,8310.709961,8392.230469,8309.669922,8334.339844,8334.339844,41837000.0
2014-03-27,8326.150391,8358.259766,8302.070313,8327.929688,8327.929688,35314600.0
2014-03-28,8339.580078,8384.650391,8337.769531,8373.230469,8373.230469,32766100.0
2014-03-31,8441.69043,8489.629883,8431.549805,8453.820313,8453.820313,45478800.0
2014-04-01,8480.889648,8509.200195,8450.179688,8457.269531,8457.269531,46533800.0
2014-04-02,8498.990234,8525.75,8459.040039,8508.259766,8508.259766,43388500.0
2014-04-03,8517.599609,8546.05957,8494.980469,8521.629883,8521.629883,33997000.0
2014-04-04,8522.669922,8533.55957,8468.75,8503.0,8503.0,40114600.0
2014-04-07,8409.099609,8448.509766,8390.769531,8405.099609,8405.099609,48264100.0
